level,comment_id,root_comment_id,parent_id,author_mid,author_name,like_count,created_at,created_at_iso,location,message
reply,293100455793,292830497425,292830497425,14759675,果壳里的球形鸡,0,1773535406,2026-03-15T08:43:26+08:00,,本科生很难主导项目，那些拿了人才计划的硕博本身就是卷上来的，本科时间又短沉淀也不够，一般来说咋可能拿
reply,293382837937,292830497425,292830497425,496591199,siaxals,1,1773773355,2026-03-18T02:49:15+08:00,,本科基本很难除非顶得很。agent不需要啥沉淀，都是半路出家，这边见过去年直博的本科生6个上三会一作agent方向。论文一般的话入职主要看工程能力。
reply,293395367153,292830497425,293382837937,438016799,CharlieDreemur,1,1773798721,2026-03-18T09:52:01+08:00,,"回复 @siaxals : 我指的沉淀是多做点post-training, agentic rl的东西，只做纯工程本质和sde没有区别，claude code自己都可以写一个很好的agentic workflow"
reply,293477085841,292830497425,295246468448,1879174,树下阿黄真惬意,0,1773865394,2026-03-19T04:23:14+08:00,,回复 @小绫波还想再躺一下 :太强了佬，读了下博客好厉害
reply,296011727152,292830497425,293095300833,237586631,小绫波还想再躺一下,0,1773928360,2026-03-19T21:52:40+08:00,,回复 @CharlieDreemur : 可以来试试mimo，我现在在基座实习
reply,293571249569,292830497425,296011727152,438016799,CharlieDreemur,0,1773959426,2026-03-20T06:30:26+08:00,,回复 @小绫波还想再躺一下 : 大佬可以看下私信吗
reply,296279820480,292830497425,292830497425,520662229,取个名字渴尊难,0,1774147061,2026-03-22T10:37:41+08:00,,吓哭了
reply,294843218177,292830497425,292830497425,3494363743128488,luka_modric_,0,1775044454,2026-04-01T19:54:14+08:00,,？本，，，本科？？？
root,292783223281,292783223281,0,199205892,--林见鹿--,69,1773243404,2026-03-11T23:36:44+08:00,,学弟大三四段实习，比交大软院的九成硕士都要强了[大哭]，要是遇上论文也发不出去还不能实习的组，秋招只能看天命了
root,295198390608,295198390608,0,171269917,Vvvnv,66,1773256842,2026-03-12T03:20:42+08:00,,"给我看焦虑了，不过想想，其实没必要这么累死累活，多卷多挣少卷少挣，少卷拮据多享受。
刚考了交大电子信息的研究生，分数还是生死未卜，准备做大热的通信+ai方向，虽然我感觉这个方向其实有些四不像，但比较感兴趣吧，不是很想搞硬件那些[笑哭]
再说了，这都是梦话，有没有书读还不知道呢，就像楼上有位说的，还是先有书读再说[笑哭][笑哭]"
reply,295203872992,295198390608,295198390608,1005717337,philip大帝,3,1773272400,2026-03-12T07:40:00+08:00,,我们专门做这个的都没有很大动力了。
reply,295205769264,295198390608,295198390608,498912440,Olivious__,0,1773274944,2026-03-12T08:22:24+08:00,,819?[doge]
reply,292816659825,295198390608,295198390608,353079562,老祖宗的辩证法,0,1773289556,2026-03-12T12:25:56+08:00,,通信+AI是做什么啊，在大厂工作完全没听说过这个方向[笑哭]
reply,292816867617,295198390608,295198390608,1696583,改名帝,2,1773289712,2026-03-12T12:28:32+08:00,,我也是做通信+AI的，23年研究生毕业，还是转互联网算法了，只能说这个方向就业不太友好
reply,292819012097,295198390608,292816659825,3546774996257094,台湾收复日我名更改时,0,1773291109,2026-03-12T12:51:49+08:00,,回复 @辩证法法官 :我去，大佬，那您感觉，做计算机视觉现在怎么样？
reply,292824310289,295198390608,292819012097,353079562,老祖宗的辩证法,0,1773295148,2026-03-12T13:59:08+08:00,,回复 @台湾收复日我名更改时 :互联网大厂没人在做了吧，那些无人驾驶的不知道啥技术栈，SLAM那套东西？
reply,292825839793,295198390608,292824310289,3546774996257094,台湾收复日我名更改时,0,1773296619,2026-03-12T14:23:39+08:00,,回复 @辩证法法官 :感觉确实已经趋于成熟了，不过应该还有一些方向可以做，当然，人脸识别除外，已经到头了
reply,295241654080,295198390608,295198390608,508716025,零度-和弦,3,1773304201,2026-03-12T16:30:01+08:00,,"通信+ai,真的热门吗[doge]电子信息，应该是通信出身吧，建议放弃通信"
reply,295251828992,295198390608,295241654080,171269917,Vvvnv,0,1773311254,2026-03-12T18:27:34+08:00,,回复 @零度-和弦 :肯定热门啊[doge]我原来做的偏硬件，现在想学点ai方向的
reply,295252033392,295198390608,295241654080,171269917,Vvvnv,0,1773311332,2026-03-12T18:28:52+08:00,,回复 @零度-和弦 :东南✌️搞通信出来不随便五六十个[呲牙][呲牙]
reply,295264286624,295198390608,295252033392,297157304,断火花实,4,1773318985,2026-03-12T20:36:25+08:00,,回复 @Vvvnv :本科生吧，思维停留在本科[香奈美·追寻那道光 应援装扮_比心]
reply,292970186097,295198390608,295198390608,463275,不存在的号码,0,1773417320,2026-03-13T23:55:20+08:00,,通信+ai是做什么的啊？
reply,296908597440,295198390608,295198390608,316546702,Eeeeurekaa,0,1774665849,2026-03-28T10:44:09+08:00,,[doge]建议再了解了解这个方向和就业情况
reply,297136345680,295198390608,292819012097,33520734,新西兰进口大苍蝇,0,1774835875,2026-03-30T09:57:55+08:00,,回复 @台湾收复日我名更改时 : 去搜搜CV圣经[笑哭]
root,296209718864,296209718864,0,192341247,出九长长长安,65,1774091107,2026-03-21T19:05:07+08:00,,"实话实说，这对普通学生的参考性真的不大。
他说现在大厂看的是能力，不要记住刻板的路径依赖搞ai等于读研，本科也能冲ai，是这个逻辑吧？
但到底是什么能力？大家看看他的条件
1.顶尖985本科
2.大一，最晚大二上应该就有意识主动了解进入业界，主动学习知识，有足够的知识储备项目储备，投实习
3.有极强的自学能力以及对专业的热爱

在这个基础上，再谈什么本科如何冲ai...
有这个基础，找所谓大厂ai这样的工作才有容错率。

大多数人扪心自问，第一点咱就不说了，第二点第三点，你现在有吗？
所以说对大多数同学来说，以读研为缓冲，为跳板，去尽可能完成你的2，3点，才是最优解..."
reply,293894687921,296209718864,296209718864,3494360412851066,讪言2,3,1774225245,2026-03-23T08:20:45+08:00,,认同
reply,293920934785,296209718864,296209718864,34449358,不会飞的鹰falc,0,1774247509,2026-03-23T14:31:49+08:00,,对普通学生也有用 我当年要是有他的这个认知 就不会想着读研了
reply,296414122912,296209718864,293920934785,192341247,出九长长长安,0,1774247730,2026-03-23T14:35:30+08:00,,回复 @不会飞的鹰falc :人总会美化没走过的路，就算你现在穿越回去也不一定有多满意的结果，自认为自己是万里挑一的人才免说
reply,296510976960,296209718864,296209718864,48045624,adIlM,40,1774331259,2026-03-24T13:47:39+08:00,,你这就是典型的学生思维，只要继续读一切都会好起来的。我说的严重一点，大多数人读研都是在逃避就业，真读过研的，哪怕是本科期间和你师兄师姐交流过的都知道，读研根本学不到任何东西，现在研究生扩招的环境下含金量更是下降了不止一点半点，不管是花时间卷绩点保研还是考研，都是浪费时间。你只需要知道你到底要干什么，要读博做研究就好好打基础，准备直博。要找工作就直接了解业界需要的技能，现在有ai，跟着自学比你在学校上课快不知道多少。继续在学校死学只是战术勤奋掩盖战略懒惰，读了十几年路径依赖到脑子都不愿意动了。
reply,296512037856,296209718864,296209718864,192341247,出九长长长安,6,1774332132,2026-03-24T14:02:12+08:00,,"你的话都是我说过的话，我怎能不知道。我们现在的议题不是工作要不要读研，而是从事ai算法要不要读研。要是本科定死找工作谁让你读研了，翘课刷开发实习呗。我自己从大二上开始找ai的工作，我能不知道本科搞ai难不难，碰壁不碰壁？凭什么把读研定死为战略上的懒惰，定好目标，知道自己想干什么，不虚度光阴在学校成绩等乱七八糟的事，而是提升自己专业实力，清醒地读研怎么能定死叫路径依赖？  怎能定死为&#34;学生思维&#34;？你的思维才是学生思维，把读研绑定为&#34;老实学生，不懂业界与产业脱节，不懂技术只懂优绩主义&#34;，对不对？
只要你是个清醒的人，工作和读研都很好，要是不清醒，工作和读研都很糟糕！
所以不能一边倒地说另一个路径差，重要的是人。
不二元对立的看待问题才是摆脱学生思维的证明！"
reply,296513378960,296209718864,296209718864,192341247,出九长长长安,5,1774333188,2026-03-24T14:19:48+08:00,,"我主要不认可的是，视频的大佬拿着那么好的天赋和资源批判一群普通学生路径依赖，很让人不舒服，背景是完全不同的。
普通同学想搞ai还是本科学知识做项目，再读研提升提升学历，再研一研二刷实习，这是容错率更高的路径"
reply,296537166096,296209718864,296513378960,48045624,adIlM,1,1774350378,2026-03-24T19:06:18+08:00,,回复 @出九长长长安 :我想我已经说的很清楚了。不是读研和工作对立起来，是读研本身就学不到东西。当一个东西本身不成立的时候，你再怎么相对地，辩证地去看，都只不过是在胡搅蛮缠。什么叫清醒地读研？你如果清醒就不会读研，国内研究生培养本来就烂，其他专业还强一点，业界和学界差距不大，更新的也不快，学点老古董也算打基础了。ai领域全世界的学界都远远落后于业界，更别提中国，清醒的人不去业界提升自己去学校里跟一帮老古董教授学清朝遗物？我可以不客气的讲，你如果搞ai还去读国内三年研，纯粹的就是浪费生命。我身边读ai博士的同学大部分时间都有很大一部分时间在字节实习，用别人的数据和卡做研究，你真指望在学校里能学会啥？
reply,294403255521,296209718864,296209718864,3690992974695270,Orion2003,3,1774679586,2026-03-28T14:33:06+08:00,,你说的是已经大三大四的朋友了，如果还有大一大二或者高中生的话，其实也不错了。我本科北邮人工智能也是学生思维过的稀里糊涂，大部分同学也没学到什么ai的前沿知识，而且很多人不是不努力，只是没有这个意识，所以这肯定是有用的。
reply,296932067136,296209718864,294403255521,192341247,出九长长长安,0,1774679711,2026-03-28T14:35:11+08:00,,回复 @牧歌Orion :在理
reply,294598647969,296209718864,296209718864,481831672,脏增肌003,3,1774839554,2026-03-30T10:59:14+08:00,,硕博都很难有他这个vision
reply,297165047472,296209718864,296537166096,192341247,出九长长长安,1,1774856677,2026-03-30T15:44:37+08:00,,回复 @adIlM : 谁给你说读研就是跟一帮老古董教授学清朝遗物，谁假定读研就是闷在实验室啊，我强调了读研是跳板，清醒的读研就是在研究生阶段接触业界啊。“如果清醒就不会读研”， 那国内就没有人类了是吧，所有研究生都是失败的，我看你是一点不认识优秀的硕博。 但你自己又说“读ai博士的同学大部分时间都有很大一部分时间在字节实习，用别人的数据和卡做研究”，我问你本科生哪来这个资源，这个博士生为啥不本科就业呢，是不是不太清醒啊，怎么来读硕博了呢
reply,297294382640,296209718864,296510976960,696059622,Liuliumeia,1,1774958098,2026-03-31T19:54:58+08:00,,回复 @adIlM :可是民办本科是不是可以读个研呢211
reply,297294388992,296209718864,297294382640,696059622,Liuliumeia,1,1774958110,2026-03-31T19:55:10+08:00,,回复 @Liuliumeia :财会
reply,297297173376,296209718864,297294382640,48045624,adIlM,1,1774959700,2026-03-31T20:21:40+08:00,,回复 @Liuliumeia :可以。说到底是个边际效益递减的问题，学历在找工作上只是为了达到一个门槛，到达门槛之后再花很大代价就不值得了，能力更重要（这也是为什么家庭条件允许的情况下一年港硕比国内三年硕好，本质上都是为了一纸文凭，而不是指望学东西，一年硕快多了）。民办本的问题就是大多数工作的门槛都达不到，所以读个211的研还是有价值的。但是你自己心里要清楚，你读这个研只是为了文凭，要以最小的精力拿到文凭，更多的时间自己动脑子去提升工作需要的能力，毕竟在中国这个环境下你就算有211硕士学历，民办本还是一个很大的劣势，需要有更突出的能力来弥补。
reply,294798082609,296209718864,297297173376,25768870,xiaoaadf,1,1775013806,2026-04-01T11:23:26+08:00,,回复 @adIlM : 所有的上学读书不都是为了混学历？混学历不是为了找工作？找工作不是为赚钱？为啥成路径依赖了
reply,297359365408,296209718864,294798082609,48045624,adIlM,2,1775015825,2026-04-01T11:57:05+08:00,,回复 @xiaoaadf :因为找工作需要的不只是学历，如果所有的工作都跟科举一样按分录取，你死读没什么问题。但是事实是学历只是一个门槛，当你够最低门槛（譬如985211本）之后能力才是核心，再提高学历边际效益递减很严重，你多花三年读研带来的最多是起薪高一些，完全可以被三年工作经验抹平，因为说到底企业（尤其是计科）看的是干活的产出而不是学历，在中国学历只是只是证明你智商够的证书，不能给你带来什么能力。不去思考怎么最直接的提升找到工作的机会，一味地读书，不是路径依赖是什么？
reply,294812595201,296209718864,297359365408,25768870,xiaoaadf,1,1775023169,2026-04-01T13:59:29+08:00,,回复 @adIlM : 92硕也没用吗
reply,297374270176,296209718864,294812595201,48045624,adIlM,4,1775025121,2026-04-01T14:32:01+08:00,,回复 @xiaoaadf :取决于你的本科档次和专业。如果是天坑专业，92研就有用，因为这个领域本来就业质量就差，前面积累的研究生太多了，学历膨胀严重，你不得不去读研达到门槛。本科不行同理，第一学历出身不好只能读92硕变相洗白一下，最终目的都是达到过简历的门槛。对于9本泛计算机专业的，92研有没有用，当然有用，只是不值得花三年去获得，对于这种就业情况相对较好，且极其看重工程能力的专业，本科已经过门槛的情况下，92研的加成可能远远不如一两段高质量的实习，时间花在卷绩点保研或者考研上效益太低了。
reply,295994999649,296209718864,297374270176,1002870359,正在绘制中,0,1775989079,2026-04-12T18:17:59+08:00,,回复 @adIlM : 我个人觉得读研仅仅是提高学历，没人指望研究生学东西，但是架不住大厂就按照学历筛人@我有一个92梦
reply,298818354192,296209718864,295994999649,515993023,我有一个92梦,0,1776102937,2026-04-14T01:55:37+08:00,,回复 @正在绘制中 :在理，我考研只是为了自我认同
root,295189268640,295189268640,0,399692521,她不是小明,57,1773245564,2026-03-12T00:12:44+08:00,,感觉看完总结出的经验就是：现在位于a，目标是到d，直接走向d就可以了，中间可以根据已有信息设置节点bc等，但是你要记住你的目标始终是d[doge]当你在b的时候发现bd可能更快，就没必要过c。所以建议大家一边学ai，一边读书[吃瓜]随时准备迎接未来
reply,295224243120,295189268640,295189268640,303567340,这不是流星,0,1773290401,2026-03-12T12:40:01+08:00,,yep
root,295221340448,295221340448,0,23792630,瓜瓜w_,88,1773288680,2026-03-12T12:11:20+08:00,,"对 但是现在的学生都太晚了才理解
很简单 你就想象自己拿了一笔钱
现在开始创业 选科技有关的选题 你会做啥
然后你思考你会要什么样的人
你会要那些读死书卷上去的研究生博士吗"
reply,292816087889,295221340448,295221340448,319999354,眼镜超人O-O,11,1773289122,2026-03-12T12:18:42+08:00,,对在哪
reply,292818631585,295221340448,295221340448,175677276,蒜泥不要姜,1,1773290848,2026-03-12T12:47:28+08:00,,矛盾在哪儿？
reply,295226421056,295221340448,292818631585,23792630,瓜瓜w_,38,1773291789,2026-03-12T13:03:09+08:00,,"回复 @蒜泥不要姜 :你出来工作创业不就知道了吗
大部分人读研究生只是因为以为研究生学历
能带来好的工作和收入
大部分公司需要的是实际的技术能力
需要用到研究生知识的岗位少之又少
全是学历通胀捧起来的 
如果是AI相关公司 
你更关心的是这个人做过什么项目
Github有没有项目有星 参与过什么
开发上实际水平等等
并不是这个人上过研究生没有"
reply,295228269024,295221340448,295221340448,36431025,LONG_ice,25,1773293032,2026-03-12T13:23:52+08:00,,还是工作少了，大企业招研究生博士生其实是为了写论文搞创新，真正的活都是外包或者由一些资深的内部员工来做的，新人招进来往往是去做一些没什么意义的探究性项目
reply,295240467424,295221340448,295221340448,375471023,YAirlines_,10,1773303315,2026-03-12T16:15:15+08:00,,趋势就是这样，而且国家要求企业负担起社会责任。学历贬值无法避免[tv_笑哭][tv_笑哭]我正在读9本，整个学校的氛围就是鼓励你去读研，根本不管你本科就业
reply,295241293824,295221340448,295228269024,23792630,瓜瓜w_,3,1773303912,2026-03-12T16:25:12+08:00,,"回复 @LONG_ice :So what 大公司占社会市场多少
我自己就是创业的
像我一样的初创科技公司都一样
本来就是做落地化的
我需要的是有实际开发能力价格合理
熟悉现在AI市场的人
而不是研究生带过我的价格溢价
你面试一圈就知道了
研究生其实很勤奋 学习能力也很高
但大部分开发能力不行 经验不足
既是研究生开发能力又强的溢价太高"
reply,292857464993,295221340448,295221340448,39057689,Just有Rain,3,1773320022,2026-03-12T20:53:42+08:00,,又对上了，不针对具体岗位就下结论？开发可以，算法也行？能做好算法的本科生在学历这条路上绝不会止步于本科
reply,295267672080,295221340448,295221340448,3461567635000041,只是个b友,4,1773321068,2026-03-12T21:11:08+08:00,,研究生和博士是读死书吗，那你没读过这俩吧
reply,295271833264,295221340448,295226421056,34193606,量子少年-萧瑟,0,1773323586,2026-03-12T21:53:06+08:00,,回复 @瓜瓜w_ : 不排除有学历一般但是个人能力突出的，但是总体上学历已经是相对客观能体现学习能力的一项标准了，就好比清北不是各个都人才，但成才率就是高
reply,292867098241,295221340448,295221340448,476167253,红荒谬,1,1773326058,2026-03-12T22:34:18+08:00,,那你是准备一个个简历地去调查他是死读书的还是活读书的吗？
reply,295277091968,295221340448,292867098241,1418329747,小歪歪之歪歪,0,1773326581,2026-03-12T22:43:01+08:00,,回复 @红色尼彻 : 面试就完了，狠狠的拷打项目
reply,292868635233,295221340448,295277091968,476167253,红荒谬,0,1773326999,2026-03-12T22:49:59+08:00,,回复 @小歪歪之歪歪 : 仅一千份简历，如果你要一个个面试每个两小时的话，工作日算需要一年。对于一些公司来说这个可能都不到一周的量。
reply,295278445120,295221340448,292868635233,1418329747,小歪歪之歪歪,0,1773327400,2026-03-12T22:56:40+08:00,,回复 @红色尼彻 : 先看项目啊，项目不新没自己见解的可以直接删了
reply,292869509809,295221340448,295278445120,476167253,红荒谬,0,1773327526,2026-03-12T22:58:46+08:00,,回复 @小歪歪之歪歪 :学历可以值变量化筛选，看项目可不行。你说“先看项目”，时间成本还是高。而且简历上学历项目都可能造假，其中学历造假成本还更高。
reply,292869724977,295221340448,295278445120,476167253,红荒谬,0,1773327621,2026-03-12T23:00:21+08:00,,回复 @小歪歪之歪歪 : 好久没看国内就业情况了，当然英国这边计算机不行。不过考虑英国这边的话，你这种方案遇到印度老哥能被搞死。
reply,295278947136,295221340448,292869724977,1418329747,小歪歪之歪歪,0,1773327700,2026-03-12T23:01:40+08:00,,回复 @红色尼彻 :原来是英国的，刚在电脑上没看ip
reply,292870706673,295221340448,295278947136,476167253,红荒谬,0,1773328238,2026-03-12T23:10:38+08:00,,回复 @小歪歪之歪歪 :我在用国内环境给你说问题啊，两边工作环境我都有相关经验。难道我来了英国，国内的上下文在我上飞机那一瞬间全部消失了？
reply,292871397857,295221340448,295278445120,476167253,红荒谬,1,1773328643,2026-03-12T23:17:23+08:00,,回复 @小歪歪之歪歪 : 你加上层主的方法论并不能满足实际生产情况，所以我觉得你，层主，乃至这个视频up，不过是某个宣传矩阵的一条假信息链罢了。脚踏实地真的搞实际开发的人不是这种气质。国内前列的厂，近年真正的筛选流程必然有92本科或同级筛选条件这种，只有这个筛选后不满足招人指标时才可能考虑其他人的。
reply,292871356689,295221340448,292816087889,243549470,伱一定要快乐,0,1773328675,2026-03-12T23:17:55+08:00,,回复 @眼镜超人O-O :他说的其实是对的，因为现在的市场上人太多了，除了极少极少数的不可或缺的岗位缺人外，资本只要给一点点蝇头小利就能来一大堆1-10年经验的上来卷，大多数私企这时候就不会再会图那1w多的应届生补贴来大学招人了。
reply,292873785649,295221340448,295221340448,474830167,间色朦胧,0,1773330184,2026-03-12T23:43:04+08:00,,不想吃亏不可能
root,292831129233,292831129233,0,450563789,星影入清河,47,1773301216,2026-03-12T15:40:16+08:00,,四段实习也太恐怖了，不用上课吗？还是说每一段实习时间都比较短，几乎没有大厂会给线上实习吧？[笑哭]
reply,295246344096,292831129233,292831129233,237586631,小绫波还想再躺一下,61,1773307642,2026-03-12T17:27:22+08:00,,上课妨碍找工是这样的，想办法翘课实习
reply,295246887424,292831129233,292831129233,237586631,小绫波还想再躺一下,2,1773307951,2026-03-12T17:32:31+08:00,,现在是在第四段，前面三段实习了一年出头，我认为时长应该还好吧
reply,295254995824,292831129233,295246887424,1938268431,woshinc,0,1773313150,2026-03-12T18:59:10+08:00,,回复 @小绫波还想再躺一下 :佬去实习的时候有论文吗
reply,295255654048,292831129233,295254995824,237586631,小绫波还想再躺一下,1,1773313597,2026-03-12T19:06:37+08:00,,回复 @woshinc :除了最后一段都没有，论文都是最近半年发的
reply,295259128416,292831129233,292831129233,500642920,TES_JackeyHate,1,1773315676,2026-03-12T19:41:16+08:00,,实习工资也不少啊
reply,292851691297,292831129233,295246887424,450563789,星影入清河,4,1773316157,2026-03-12T19:49:17+08:00,,回复 @小绫波还想再躺一下 :牛逼厉害👍🏻我目前大四才找到一段，像个肺雾[辣眼睛]打算研究生狠狠刷几段了
reply,292851596801,292831129233,295259128416,450563789,星影入清河,0,1773316213,2026-03-12T19:50:13+08:00,,回复 @TES_JackeyHate :是的，大厂基本能开到300-500
reply,295266840096,292831129233,292851596801,1674323910,Mr_Lao8,0,1773320557,2026-03-12T21:02:37+08:00,,回复 @星影入清河 : 一个月？300？
reply,295269239504,292831129233,295266840096,1495955233,cte591,0,1773322037,2026-03-12T21:27:17+08:00,,回复 @Mr_Lao8 : 一天
reply,295277116048,292831129233,295266840096,1418329747,小歪歪之歪歪,0,1773326621,2026-03-12T22:43:41+08:00,,回复 @Mr_Lao8 : 又不算很多的
reply,295280631520,292831129233,295255654048,1938268431,woshinc,0,1773328749,2026-03-12T23:19:09+08:00,,回复 @小绫波还想再躺一下 :佬太强了，纯靠项目做算法
reply,296408623952,292831129233,295246344096,691511214,_Thomas__,1,1774243318,2026-03-23T13:21:58+08:00,,回复 @小绫波还想再躺一下 :有些老师点名太厉害，如果找代课又担心不靠谱，太难了[大哭]
root,293197768657,293197768657,0,3706936121887701,AI省流菌,40,1773600362,2026-03-16T02:46:02+08:00,,"「第2部分」
最讽刺的是，他一边批判'路径依赖'，一边给本科生规划'必须实习→必须985'的新路径依赖；一边用强化学习的'探索-利用'套职业规划，却忽视了一个基本事实：大多数人根本没有他那样的试错成本和平台资源。对于普通学生，学历仍是容错率最高的策略，这不是'离线强化学习'，而是风险管控。

当然，他关于'学生自设前置条件D而非直接解决E'的观察确实犀利，企业更看重交付能力也是事实。但用个人在风口行业的特殊经历（大模型方向确实更新快、重工程）推导普遍规律，和以偏概全的学生思维又有何区别？建议先把'我的情况≠所有人'这条刻烟吸肺。

（本课代表可是查了资料才说的，不服来辩！【得意】）
「完」"
reply,296801188592,293197768657,293197768657,358319038,羽宫yuu,2,1774578447,2026-03-27T10:27:27+08:00,,说得好
root,295247452096,295247452096,0,318952946,Sirius_CYX,39,1773308384,2026-03-12T17:39:44+08:00,,说的很好，但是能借鉴的思路受众不广。大家要跳出学生思维第一步要做的就是不要期待优绩主义者传授什么经验给你然后你就能像他们一样，而是要探索自己的路。例如这个小哥说的想搞钱，一定要大厂吗？一定要风口吗？一定要高端市场吗？思路打开就是告别学生思维的第一步。
root,295343362416,295343362416,0,296466202,D1sperado,24,1773394306,2026-03-13T17:31:46+08:00,,关于财富，我认知里比较靠谱的说法有两种，第一种是赚钱与别的无关，只要是能获取利润的事我都会去做，无所谓有没有意义或者价值，也就是视频开头里说的，如果财富自由是a，我不要考虑先c再b再a；另一种说法是，财富不是攫取利润，而是我做了一些有用的事，获得了上天的奖励，本质在于做有价值的事儿。个人其实更认同第二种说法，我做过一些所谓财富转移的东西，说白了就是零成本赚信息差，但是做这样的东西其实一直消耗的是自己的精力，而且并不能获得内心的满足与畅快。看完视频的感悟是，人除了满足必须的生存，一名定要明白自己真正想要的或者热爱的东西是什么，如果你谈财富自由，那就要刨根问底，财富自由是为了什么呢，财富自由之后你的人生就没有可以超越的价值了吗？我知道好多我说的第一类人，就是把赚钱放在了人生的第一位，但是得到一定数量的财富之后除了提高物质享受的规格，并没有变得快乐。金钱，权势，名利，最终都只能获得物质享受和其他人赋予你的价值，接近你，恭维你，追捧你，只是因为你的外在价值。人要活的快乐，最核心的想明白两件事就行，第一是我是谁，第二是我当下的体验来源于什么（没有说钱不重要的意思，它是服务你的资源里最重要的东西，但它也只能是一种资源，并不是有实际意义的东西）
reply,293003033713,295343362416,295343362416,1178778162,不玩就点灬,3,1773458757,2026-03-14T11:25:57+08:00,,我感觉财富自由的目的就是不受苦，普通人谈不上什么追求热爱的东西，只要求生活的苦难少一点就行，仅此而已；人不一定要活的快乐，但需要活得不痛苦
reply,295441802528,295343362416,293003033713,296466202,D1sperado,0,1773470932,2026-03-14T14:48:52+08:00,,回复 @不玩就点灬 :没问题，活着就很难了
reply,293137733537,295343362416,295343362416,103378467,曲光魅影,0,1773559510,2026-03-15T15:25:10+08:00,,你的第二类自由的前提就是你的第一类自由
reply,295567378464,295343362416,293137733537,296466202,D1sperado,0,1773560719,2026-03-15T15:45:19+08:00,,回复 @曲光魅影 :这是人自己要解决的问题，心灵上的满足和自由和财富自由没有直接关系，这就是你本可以直接追求a，但是外界的教育告诉你必须先b再a
root,292780831777,292780831777,0,596038080,江峰居士,11,1773241767,2026-03-11T23:09:27+08:00,,另外老师如果有兴趣来我们交大，我可以帮忙联系很多有趣的同学[doge]
reply,292780797089,292780831777,292780831777,457158475,沈枯燥在搞教育,3,1773241869,2026-03-11T23:11:09+08:00,,我来畅想一下以后我巡回中国采访各地大学生~
reply,292780982753,292780831777,292780797089,596038080,江峰居士,0,1773241899,2026-03-11T23:11:39+08:00,,回复 @沈枯燥在搞教育 :[打call][打call][打call]
reply,295188996816,292780831777,292780831777,399692521,她不是小明,0,1773245344,2026-03-12T00:09:04+08:00,,[吃瓜]想看沈老师去“下交”大学是个什么迎接方式[doge]
root,292805507713,292805507713,0,179954860,骑空艇にしずむ,20,1773280365,2026-03-12T09:52:45+08:00,,有幸和访谈的大佬思路相同，现在ai本科毕业直接就业了，真的觉得校内脱节
root,292788931505,292788931505,0,3632319877351470,墨深痕浅,20,1773248152,2026-03-12T00:55:52+08:00,,相对于企业的工业化程度，学校某种程度上是在手搓[doge]
root,296717467424,296717467424,0,104212331,事故的实真,19,1774504138,2026-03-26T13:48:58+08:00,,很多人以为进大厂一定要有高学历，一定要名校，一定要保研，其实进大厂跟这些没有必然联系，我一个从小到大成绩不是很好的小学同学，大学读的也是普本，结果本科就进腾讯了，人家大二大三就去实习搞技术，网上也有不少本科进大厂或者二本三本进大厂的人在现身说法。我不否认卷学历卷保研可以提升进大厂拿高薪的概率，但很多人认为这是硬性条件，那就不对了。
reply,296813820720,296717467424,296717467424,429917221,夺命旋转小歘歘,4,1774587144,2026-03-27T12:52:24+08:00,,不少在哪，看比例啊[笑哭]，面试初筛都过不了啥技术白谈。
reply,296820805872,296717467424,296813820720,104212331,事故的实真,3,1774592132,2026-03-27T14:15:32+08:00,,"回复 @夺命旋转小歘歘 : 我小学同学在腾讯实习时见过的实习生和正式工起码三四成是双非的，还有很多第一学历不是92出身的，我一个舅舅桂林电子科技大学毕业在华为干了8年，他的同事一半都是非92。

而且我没说比例高啊，我论证的焦点是硬性条件是错的，你没这些硬性条件照样有机会进大厂，所以硬性条件根本不存在，我一个非科班无实习的人投携程和拼多多JAVA都能过简历初筛，还拿到携程笔试机会，你不去实践在网上道听途说当然觉得没机会"
reply,296867021936,296717467424,296820805872,429917221,夺命旋转小歘歘,6,1774621725,2026-03-27T22:28:45+08:00,,回复 @事故的实真 : 舅舅那一辈的就别拿出来提了吧，没硬性条件就是差很多很多，我个破二本自己投简历都清楚，我现在就搁影石的软件测试岗干着呢。
reply,296867279200,296717467424,296820805872,429917221,夺命旋转小歘歘,0,1774621886,2026-03-27T22:31:26+08:00,,回复 @事故的实真 : 至于讨论硬性条件的定义就无聊了，有人觉得必须卡死才算，我认为占比很大就算[思考]
reply,294843962017,296717467424,296717467424,3494363743128488,luka_modric_,3,1775044921,2026-04-01T20:02:01+08:00,,你说得对。。。但是现在92很多压根不会放你去实习，很难受啊。。。而且有的还要卷保研考研。而普通本科最好的路就是学技术多实习，硬实力拿offer
root,293436599201,293436599201,0,3493126201150081,阿衡向北,19,1773831393,2026-03-18T18:56:33+08:00,,"17:21  这边点了，只探索不利用就是一头无头苍蝇，只利用不探索，把学长学姐和家里人的话当做灵丹妙药，就无法顺应这个时代。
         在线的强化学习是根据当前的经验，去调整你的策略。
       而离线的强化学习是形而上学"
reply,293436840929,293436599201,293436599201,3493126201150081,阿衡向北,1,1773831542,2026-03-18T18:59:02+08:00,,网上的资源对于双非和清北来说是平等。
